Hour,Avg Weekday Entry,Avg Saturday Entry,Avg Sunday Entry,Avg Weekday Exit,Avg Saturday Exit,Avg Sunday Exit,Avg Holiday Entries,Avg Holiday Exits,month,station
11:00:00 AM,132,185,145,379,478,332,95,324,2,14th Street
12:00:00 PM,160,232,177,315,555,388,144,360,2,14th Street
1:00:00 PM,212,284,209,291,493,390,186,319,2,14th Street
2:00:00 PM,275,307,258,278,497,351,205,294,2,14th Street
3:00:00 PM,502,407,327,318,489,343,309,315,2,14th Street
4:00:00 PM,807,498,391,355,461,331,398,317,2,14th Street
5:00:00 PM,"1,459",503,434,692,482,336,566,346,2,14th Street
6:00:00 PM,"1,290",506,401,648,466,289,542,339,2,14th Street
7:00:00 PM,832,477,334,361,449,228,383,172,2,14th Street
8:00:00 PM,613,387,279,182,304,140,292,134,2,14th Street
9:00:00 PM,488,380,214,128,249,143,202,94,2,14th Street
10:00:00 PM,360,318,213,108,202,110,140,68,2,14th Street
11:00:00 PM,187,303,139,58,150,138,97,41,2,14th Street
12:00:00 AM,77,270,292,43,95,121,0,0,3,14th Street
1:00:00 AM,35,173,157,19,58,65,0,0,3,14th Street
2:00:00 AM,20,98,88,14,35,24,0,0,3,14th Street
3:00:00 AM,11,61,103,19,32,37,0,0,3,14th Street
4:00:00 AM,11,47,75,28,33,34,0,0,3,14th Street
5:00:00 AM,29,36,43,77,64,54,0,0,3,14th Street
6:00:00 AM,84,42,26,418,108,64,0,0,3,14th Street
7:00:00 AM,254,81,47,809,174,112,0,0,3,14th Street
8:00:00 AM,598,113,64,"1,596",309,173,0,0,3,14th Street
9:00:00 AM,338,122,75,"1,496",355,208,0,0,3,14th Street
10:00:00 AM,148,156,113,633,443,340,0,0,3,14th Street
11:00:00 AM,138,207,160,388,590,404,0,0,3,14th Street
12:00:00 PM,156,256,191,332,633,441,0,0,3,14th Street
1:00:00 PM,210,321,220,288,630,419,0,0,3,14th Street
2:00:00 PM,286,361,275,286,594,413,0,0,3,14th Street
3:00:00 PM,521,433,340,324,605,356,0,0,3,14th Street
4:00:00 PM,814,523,369,368,546,350,0,0,3,14th Street
5:00:00 PM,"1,450",580,409,646,543,324,0,0,3,14th Street
6:00:00 PM,"1,287",591,429,650,559,279,0,0,3,14th Street
7:00:00 PM,867,584,393,370,528,229,0,0,3,14th Street
8:00:00 PM,641,572,325,201,429,163,0,0,3,14th Street
9:00:00 PM,490,473,259,134,316,158,0,0,3,14th Street
10:00:00 PM,373,396,188,111,259,111,0,0,3,14th Street
11:00:00 PM,221,430,136,59,206,68,0,0,3,14th Street
12:00:00 AM,75,236,296,43,86,103,0,0,4,14th Street
1:00:00 AM,38,121,179,19,44,59,0,0,4,14th Street
2:00:00 AM,18,88,117,13,26,34,0,0,4,14th Street
3:00:00 AM,10,55,87,16,22,45,0,0,4,14th Street
4:00:00 AM,12,45,70,28,27,29,0,0,4,14th Street
5:00:00 AM,25,41,35,81,63,36,0,0,4,14th Street
6:00:00 AM,88,48,23,406,88,44,0,0,4,14th Street
7:00:00 AM,255,97,47,785,145,89,0,0,4,14th Street
8:00:00 AM,577,118,70,"1,577",227,122,0,0,4,14th Street
9:00:00 AM,336,128,89,"1,415",362,212,0,0,4,14th Street
10:00:00 AM,156,177,132,634,432,314,0,0,4,14th Street
11:00:00 AM,148,202,175,403,487,357,0,0,4,14th Street
12:00:00 PM,170,248,230,327,674,382,0,0,4,14th Street
1:00:00 PM,220,294,234,292,602,340,0,0,4,14th Street
2:00:00 PM,300,353,273,282,567,345,0,0,4,14th Street
3:00:00 PM,531,428,320,315,528,300,0,0,4,14th Street
4:00:00 PM,833,513,393,358,450,294,0,0,4,14th Street
5:00:00 PM,"1,478",615,431,642,468,282,0,0,4,14th Street
6:00:00 PM,"1,317",621,460,629,477,254,0,0,4,14th Street
7:00:00 PM,870,626,412,335,396,228,0,0,4,14th Street
8:00:00 PM,675,615,362,186,320,173,0,0,4,14th Street
9:00:00 PM,516,507,244,118,296,146,0,0,4,14th Street
10:00:00 PM,357,440,214,97,259,110,0,0,4,14th Street
11:00:00 PM,216,416,148,50,158,80,0,0,4,14th Street
12:00:00 AM,93,266,240,41,107,164,97,59,5,14th Street
1:00:00 AM,37,184,158,20,59,100,61,27,5,14th Street
2:00:00 AM,16,109,110,11,45,38,39,26,5,14th Street
3:00:00 AM,14,74,81,15,27,40,38,14,5,14th Street
4:00:00 AM,12,62,64,24,36,32,32,11,5,14th Street
5:00:00 AM,27,45,40,81,84,34,17,32,5,14th Street
6:00:00 AM,90,51,29,421,108,53,24,38,5,14th Street
7:00:00 AM,251,94,49,865,184,97,31,89,5,14th Street
8:00:00 AM,561,106,73,"1,501",260,141,52,149,5,14th Street
9:00:00 AM,345,131,83,"1,478",326,210,79,167,5,14th Street
10:00:00 AM,156,182,143,655,417,269,82,231,5,14th Street
11:00:00 AM,149,235,151,389,581,375,126,283,5,14th Street
12:00:00 PM,179,330,190,339,603,398,167,311,5,14th Street
1:00:00 PM,230,323,245,311,593,420,192,341,5,14th Street
2:00:00 PM,329,370,252,297,562,375,213,319,5,14th Street
3:00:00 PM,546,473,308,333,539,338,209,303,5,14th Street
4:00:00 PM,847,524,341,379,499,353,310,308,5,14th Street
5:00:00 PM,"1,490",570,356,669,565,308,326,271,5,14th Street
6:00:00 PM,"1,268",600,393,644,500,283,280,258,5,14th Street
7:00:00 PM,837,584,379,357,442,261,266,260,5,14th Street
8:00:00 PM,647,555,293,196,347,207,279,209,5,14th Street
9:00:00 PM,493,488,238,136,289,152,241,160,5,14th Street
10:00:00 PM,382,382,218,110,272,96,208,111,5,14th Street
11:00:00 PM,252,315,165,63,198,79,119,48,5,14th Street
12:00:00 AM,93,290,294,48,100,112,0,0,6,14th Street
1:00:00 AM,43,192,188,24,66,83,0,0,6,14th Street
2:00:00 AM,22,112,116,11,41,33,0,0,6,14th Street
3:00:00 AM,12,74,90,16,30,42,0,0,6,14th Street
4:00:00 AM,12,65,67,23,42,34,0,0,6,14th Street
5:00:00 AM,25,51,37,87,62,48,0,0,6,14th Street
6:00:00 AM,88,58,25,454,109,46,0,0,6,14th Street
7:00:00 AM,254,94,55,827,214,118,0,0,6,14th Street
8:00:00 AM,602,131,75,"1,682",250,156,0,0,6,14th Street
9:00:00 AM,342,151,95,"1,548",368,154,0,0,6,14th Street
10:00:00 AM,161,160,121,638,428,441,0,0,6,14th Street
11:00:00 AM,153,232,168,401,520,529,0,0,6,14th Street
12:00:00 PM,175,270,211,331,628,613,0,0,6,14th Street
1:00:00 PM,230,319,249,290,569,615,0,0,6,14th Street
2:00:00 PM,316,360,307,291,574,541,0,0,6,14th Street
3:00:00 PM,534,396,404,305,534,453,0,0,6,14th Street
4:00:00 PM,825,490,496,385,503,464,0,0,6,14th Street
5:00:00 PM,"1,479",581,584,653,503,380,0,0,6,14th Street
6:00:00 PM,"1,294",526,547,669,473,351,0,0,6,14th Street
7:00:00 PM,833,518,489,363,402,287,0,0,6,14th Street
8:00:00 PM,642,496,438,201,357,233,0,0,6,14th Street
9:00:00 PM,491,491,397,145,276,203,0,0,6,14th Street
10:00:00 PM,366,425,330,131,259,144,0,0,6,14th Street
11:00:00 PM,238,416,229,70,190,99,0,0,6,14th Street
12:00:00 AM,93,255,220,43,102,92,128,67,7,14th Street
1:00:00 AM,42,170,179,21,58,54,65,31,7,14th Street
2:00:00 AM,19,103,103,11,31,31,49,19,7,14th Street
3:00:00 AM,14,66,74,16,26,32,32,5,7,14th Street
4:00:00 AM,11,57,50,25,26,27,20,15,7,14th Street
5:00:00 AM,26,40,30,65,46,34,29,29,7,14th Street
6:00:00 AM,83,45,25,336,89,53,30,39,7,14th Street
7:00:00 AM,244,71,43,633,152,85,67,100,7,14th Street
8:00:00 AM,584,108,78,"1,418",210,106,89,133,7,14th Street
9:00:00 AM,322,128,80,"1,325",271,137,90,169,7,14th Street
10:00:00 AM,152,150,130,560,359,257,103,163,7,14th Street
11:00:00 AM,142,189,152,333,408,266,121,266,7,14th Street
12:00:00 PM,165,232,182,286,388,301,209,258,7,14th Street
1:00:00 PM,233,252,212,259,390,311,163,267,7,14th Street
2:00:00 PM,327,316,229,265,374,263,203,273,7,14th Street
3:00:00 PM,514,357,287,264,369,251,246,281,7,14th Street
4:00:00 PM,851,421,325,329,331,252,275,255,7,14th Street
5:00:00 PM,"1,523",473,356,587,330,244,270,251,7,14th Street
6:00:00 PM,"1,257",464,356,546,364,228,205,252,7,14th Street
7:00:00 PM,812,435,367,312,302,191,215,177,7,14th Street
8:00:00 PM,593,430,337,179,261,150,205,196,7,14th Street
9:00:00 PM,441,399,285,125,214,164,137,84,7,14th Street
10:00:00 PM,334,396,222,96,205,150,275,194,7,14th Street
11:00:00 PM,209,352,151,59,148,77,438,141,7,14th Street
12:00:00 AM,90,233,252,48,102,127,0,0,8,14th Street
1:00:00 AM,44,189,168,24,62,70,0,0,8,14th Street
2:00:00 AM,21,104,97,11,41,32,0,0,8,14th Street
3:00:00 AM,14,65,87,17,30,37,0,0,8,14th Street
4:00:00 AM,12,53,70,27,31,31,0,0,8,14th Street
5:00:00 AM,24,36,36,80,52,57,0,0,8,14th Street
6:00:00 AM,83,39,37,377,82,44,0,0,8,14th Street
7:00:00 AM,239,81,46,722,160,108,0,0,8,14th Street
8:00:00 AM,563,107,77,"1,636",237,144,0,0,8,14th Street
9:00:00 AM,323,128,89,"1,463",301,187,0,0,8,14th Street
10:00:00 AM,149,151,113,615,395,362,0,0,8,14th Street
11:00:00 AM,143,200,174,396,469,379,0,0,8,14th Street
12:00:00 PM,178,241,190,328,543,362,0,0,8,14th Street
1:00:00 PM,233,266,209,283,509,452,0,0,8,14th Street
2:00:00 PM,314,326,241,296,511,404,0,0,8,14th Street
3:00:00 PM,509,382,278,306,471,379,0,0,8,14th Street
4:00:00 PM,839,455,329,364,419,345,0,0,8,14th Street
5:00:00 PM,"1,500",461,390,641,438,330,0,0,8,14th Street
6:00:00 PM,"1,268",488,396,603,421,324,0,0,8,14th Street
7:00:00 PM,807,428,364,351,359,279,0,0,8,14th Street
8:00:00 PM,611,479,333,199,306,172,0,0,8,14th Street
9:00:00 PM,455,455,312,146,289,184,0,0,8,14th Street
10:00:00 PM,333,386,227,107,238,145,0,0,8,14th Street
11:00:00 PM,215,324,135,65,173,78,0,0,8,14th Street
12:00:00 AM,46,107,110,21,44,42,125,21,1,23rd Street
1:00:00 AM,20,61,77,9,32,27,131,44,1,23rd Street
2:00:00 AM,8,38,50,6,22,17,102,37,1,23rd Street
3:00:00 AM,4,15,24,10,11,13,34,23,1,23rd Street
4:00:00 AM,6,14,19,24,11,12,17,18,1,23rd Street
5:00:00 AM,7,16,14,53,22,16,14,19,1,23rd Street
6:00:00 AM,35,12,12,317,32,25,9,63,1,23rd Street
7:00:00 AM,151,22,19,915,85,55,37,127,1,23rd Street
8:00:00 AM,372,42,24,"2,629",163,74,56,302,1,23rd Street
9:00:00 AM,191,46,24,"2,404",234,130,44,244,1,23rd Street
10:00:00 AM,98,78,46,705,282,167,46,208,1,23rd Street
11:00:00 AM,106,106,80,376,298,246,61,222,1,23rd Street
12:00:00 PM,155,140,102,301,337,277,83,210,1,23rd Street
1:00:00 PM,182,169,137,261,320,256,103,235,1,23rd Street
2:00:00 PM,237,191,183,242,297,265,118,213,1,23rd Street
3:00:00 PM,398,222,207,249,264,242,185,214,1,23rd Street
4:00:00 PM,776,265,225,294,279,216,245,154,1,23rd Street
5:00:00 PM,"2,029",306,251,592,275,176,348,201,1,23rd Street
6:00:00 PM,"1,884",293,226,542,294,170,307,178,1,23rd Street
7:00:00 PM,973,240,194,241,262,120,200,85,1,23rd Street
8:00:00 PM,594,220,165,123,168,75,150,67,1,23rd Street
9:00:00 PM,415,204,136,77,113,62,105,45,1,23rd Street
10:00:00 PM,222,186,99,59,86,51,93,46,1,23rd Street
11:00:00 PM,119,166,56,30,79,22,62,21,1,23rd Street
12:00:00 AM,56,134,159,25,48,60,38,21,2,23rd Street
1:00:00 AM,20,76,87,9,29,36,29,13,2,23rd Street
2:00:00 AM,11,49,63,7,22,20,19,8,2,23rd Street
3:00:00 AM,5,27,33,12,20,14,10,11,2,23rd Street
4:00:00 AM,7,15,17,25,12,15,5,6,2,23rd Street
5:00:00 AM,7,17,9,50,25,18,13,22,2,23rd Street
6:00:00 AM,41,16,15,334,31,27,23,115,2,23rd Street
7:00:00 AM,164,33,24,943,109,58,37,263,2,23rd Street
8:00:00 AM,377,49,30,"2,754",207,100,80,498,2,23rd Street
9:00:00 AM,202,57,37,"2,509",301,129,62,502,2,23rd Street
10:00:00 AM,108,96,58,780,327,219,101,447,2,23rd Street
11:00:00 AM,126,129,89,398,368,271,89,290,2,23rd Street
12:00:00 PM,175,167,128,323,390,327,139,287,2,23rd Street
1:00:00 PM,214,184,139,282,454,299,145,318,2,23rd Street
2:00:00 PM,276,219,182,277,351,315,224,271,2,23rd Street
3:00:00 PM,423,296,217,279,340,269,262,293,2,23rd Street
4:00:00 PM,814,343,274,320,332,246,389,201,2,23rd Street
5:00:00 PM,"2,030",358,329,641,343,247,565,242,2,23rd Street
6:00:00 PM,"1,897",358,273,569,326,206,539,236,2,23rd Street
7:00:00 PM,"1,019",299,201,260,312,130,339,171,2,23rd Street
8:00:00 PM,654,269,182,144,217,82,295,102,2,23rd Street
9:00:00 PM,506,253,148,90,157,73,250,58,2,23rd Street
10:00:00 PM,275,220,171,69,126,58,193,64,2,23rd Street
11:00:00 PM,152,197,77,34,85,53,74,35,2,23rd Street
12:00:00 AM,70,151,130,32,54,51,0,0,3,23rd Street
1:00:00 AM,24,79,70,11,25,27,0,0,3,23rd Street
2:00:00 AM,11,43,48,11,14,13,0,0,3,23rd Street
3:00:00 AM,5,27,28,12,13,19,0,0,3,23rd Street
4:00:00 AM,9,15,16,26,11,10,0,0,3,23rd Street
5:00:00 AM,8,15,12,51,21,15,0,0,3,23rd Street
6:00:00 AM,36,14,9,340,39,24,0,0,3,23rd Street
7:00:00 AM,161,32,20,926,116,53,0,0,3,23rd Street
8:00:00 AM,373,44,23,"2,574",215,85,0,0,3,23rd Street
9:00:00 AM,206,66,28,"2,377",303,91,0,0,3,23rd Street
10:00:00 AM,110,91,60,753,325,215,0,0,3,23rd Street
11:00:00 AM,124,131,86,408,394,273,0,0,3,23rd Street
12:00:00 PM,173,168,128,321,405,280,0,0,3,23rd Street
1:00:00 PM,199,182,140,278,432,307,0,0,3,23rd Street
2:00:00 PM,264,233,175,263,362,263,0,0,3,23rd Street
3:00:00 PM,414,291,213,266,339,228,0,0,3,23rd Street
4:00:00 PM,811,318,232,324,338,211,0,0,3,23rd Street
5:00:00 PM,"2,019",363,257,619,336,199,0,0,3,23rd Street
6:00:00 PM,"1,915",392,251,558,343,162,0,0,3,23rd Street
7:00:00 PM,"1,054",282,224,268,272,139,0,0,3,23rd Street
8:00:00 PM,694,244,196,147,179,71,0,0,3,23rd Street
9:00:00 PM,521,229,165,90,126,67,0,0,3,23rd Street
10:00:00 PM,301,209,118,68,102,49,0,0,3,23rd Street
11:00:00 PM,168,172,75,43,93,33,0,0,3,23rd Street
12:00:00 AM,56,124,147,24,40,48,0,0,4,23rd Street
1:00:00 AM,25,74,85,13,20,28,0,0,4,23rd Street
2:00:00 AM,9,42,62,8,19,16,0,0,4,23rd Street
3:00:00 AM,5,21,47,10,14,21,0,0,4,23rd Street
4:00:00 AM,11,18,20,26,17,14,0,0,4,23rd Street
5:00:00 AM,7,12,10,48,24,13,0,0,4,23rd Street
6:00:00 AM,41,14,11,335,31,26,0,0,4,23rd Street
7:00:00 AM,163,28,21,964,101,60,0,0,4,23rd Street
8:00:00 AM,377,45,26,"2,622",182,82,0,0,4,23rd Street
9:00:00 AM,206,49,35,"2,312",247,92,0,0,4,23rd Street
10:00:00 AM,117,75,61,777,303,235,0,0,4,23rd Street
11:00:00 AM,130,106,75,406,332,271,0,0,4,23rd Street
12:00:00 PM,177,131,120,347,404,286,0,0,4,23rd Street
1:00:00 PM,208,168,145,288,381,253,0,0,4,23rd Street
2:00:00 PM,276,208,154,270,362,237,0,0,4,23rd Street
3:00:00 PM,437,263,192,280,310,209,0,0,4,23rd Street
4:00:00 PM,831,305,214,319,277,189,0,0,4,23rd Street
5:00:00 PM,"2,035",334,260,586,264,166,0,0,4,23rd Street
6:00:00 PM,"1,882",319,234,531,290,145,0,0,4,23rd Street
7:00:00 PM,"1,027",326,221,244,257,116,0,0,4,23rd Street
8:00:00 PM,699,311,205,126,193,83,0,0,4,23rd Street
9:00:00 PM,502,284,146,84,137,68,0,0,4,23rd Street
10:00:00 PM,278,244,133,62,109,54,0,0,4,23rd Street
11:00:00 PM,153,239,75,30,100,32,0,0,4,23rd Street
12:00:00 AM,64,145,131,27,59,76,92,42,5,23rd Street
1:00:00 AM,28,78,85,11,23,35,36,13,5,23rd Street
2:00:00 AM,15,54,52,8,21,15,16,14,5,23rd Street
3:00:00 AM,5,24,41,11,17,22,10,5,5,23rd Street
4:00:00 AM,10,20,26,25,15,20,18,8,5,23rd Street
5:00:00 AM,10,17,14,54,28,17,7,12,5,23rd Street
6:00:00 AM,46,16,14,305,40,26,15,22,5,23rd Street
7:00:00 AM,170,42,26,855,119,66,24,67,5,23rd Street
8:00:00 AM,376,48,39,"2,181",166,92,42,64,5,23rd Street
9:00:00 AM,207,67,49,"1,957",284,127,40,178,5,23rd Street
10:00:00 AM,122,97,71,642,356,237,57,159,5,23rd Street
11:00:00 AM,127,140,94,363,422,302,96,182,5,23rd Street
12:00:00 PM,182,176,121,314,449,263,125,204,5,23rd Street
1:00:00 PM,233,207,136,273,401,261,121,178,5,23rd Street
2:00:00 PM,312,226,162,254,343,235,171,160,5,23rd Street
3:00:00 PM,463,307,201,253,314,229,180,167,5,23rd Street
4:00:00 PM,867,329,228,318,299,196,184,163,5,23rd Street
5:00:00 PM,"2,032",355,282,549,321,198,227,154,5,23rd Street
6:00:00 PM,"1,836",372,268,498,337,159,230,125,5,23rd Street
7:00:00 PM,"1,000",362,229,243,261,139,209,114,5,23rd Street
8:00:00 PM,670,315,218,126,199,107,235,92,5,23rd Street
9:00:00 PM,510,304,169,95,188,76,175,55,5,23rd Street
10:00:00 PM,330,281,167,72,115,66,141,62,5,23rd Street
11:00:00 PM,185,234,102,46,102,50,83,23,5,23rd Street
12:00:00 AM,69,164,147,30,69,50,0,0,6,23rd Street
1:00:00 AM,29,105,98,12,34,32,0,0,6,23rd Street
2:00:00 AM,14,54,65,8,17,19,0,0,6,23rd Street
3:00:00 AM,7,35,41,11,17,15,0,0,6,23rd Street
4:00:00 AM,9,24,31,21,14,19,0,0,6,23rd Street
5:00:00 AM,10,15,18,53,19,24,0,0,6,23rd Street
6:00:00 AM,48,15,11,345,47,20,0,0,6,23rd Street
7:00:00 AM,187,45,20,914,134,61,0,0,6,23rd Street
8:00:00 AM,398,66,41,"2,598",162,91,0,0,6,23rd Street
9:00:00 AM,227,76,43,"2,232",272,105,0,0,6,23rd Street
10:00:00 AM,120,102,70,702,261,351,0,0,6,23rd Street
11:00:00 AM,136,163,109,371,373,456,0,0,6,23rd Street
12:00:00 PM,184,185,152,311,388,456,0,0,6,23rd Street
1:00:00 PM,231,197,179,245,439,517,0,0,6,23rd Street
2:00:00 PM,301,237,220,227,352,375,0,0,6,23rd Street
3:00:00 PM,453,286,269,238,325,324,0,0,6,23rd Street
4:00:00 PM,848,325,321,307,321,242,0,0,6,23rd Street
5:00:00 PM,"2,070",372,372,519,324,211,0,0,6,23rd Street
6:00:00 PM,"1,904",349,356,486,307,182,0,0,6,23rd Street
7:00:00 PM,992,334,297,251,255,155,0,0,6,23rd Street
8:00:00 PM,672,334,300,134,211,110,0,0,6,23rd Street
9:00:00 PM,493,325,251,95,175,99,0,0,6,23rd Street
10:00:00 PM,337,300,224,84,143,69,0,0,6,23rd Street
11:00:00 PM,185,244,136,47,103,45,0,0,6,23rd Street
12:00:00 AM,61,152,128,34,54,66,95,50,7,23rd Street
1:00:00 AM,25,85,92,16,38,34,57,13,7,23rd Street
2:00:00 AM,11,59,58,8,24,25,18,8,7,23rd Street
3:00:00 AM,5,31,37,10,14,17,27,11,7,23rd Street
4:00:00 AM,8,20,25,22,15,18,21,11,7,23rd Street
5:00:00 AM,9,17,15,56,23,22,10,15,7,23rd Street
6:00:00 AM,46,13,15,404,44,24,13,28,7,23rd Street
7:00:00 AM,182,40,26,"1,088",128,69,29,73,7,23rd Street
8:00:00 AM,381,65,36,"3,121",186,93,52,74,7,23rd Street
9:00:00 AM,215,84,48,"2,633",268,130,50,149,7,23rd Street
10:00:00 AM,122,103,85,773,335,320,72,176,7,23rd Street
11:00:00 AM,134,141,123,424,373,337,98,186,7,23rd Street
12:00:00 PM,183,171,127,357,385,339,159,217,7,23rd Street
1:00:00 PM,241,212,153,299,383,324,125,171,7,23rd Street
2:00:00 PM,314,226,178,278,326,312,160,225,7,23rd Street
3:00:00 PM,473,247,205,291,305,287,191,217,7,23rd Street
4:00:00 PM,932,310,256,358,300,253,159,178,7,23rd Street
5:00:00 PM,"2,168",318,291,634,357,244,206,138,7,23rd Street
6:00:00 PM,"1,907",317,283,545,308,209,169,167,7,23rd Street
7:00:00 PM,954,278,249,284,275,171,158,124,7,23rd Street
8:00:00 PM,630,269,230,157,244,127,108,101,7,23rd Street
9:00:00 PM,468,281,204,105,192,115,100,77,7,23rd Street
10:00:00 PM,293,262,190,85,140,114,150,129,7,23rd Street
11:00:00 PM,174,223,97,48,110,59,157,97,7,23rd Street
12:00:00 AM,62,150,162,30,68,75,0,0,8,23rd Street
1:00:00 AM,26,90,95,15,38,34,0,0,8,23rd Street
2:00:00 AM,12,53,53,10,30,22,0,0,8,23rd Street
3:00:00 AM,6,33,43,11,22,14,0,0,8,23rd Street
4:00:00 AM,7,22,27,21,13,15,0,0,8,23rd Street
5:00:00 AM,7,12,15,70,30,22,0,0,8,23rd Street
6:00:00 AM,46,14,13,389,44,20,0,0,8,23rd Street
7:00:00 AM,173,38,29,"1,072",136,74,0,0,8,23rd Street
8:00:00 AM,364,60,48,"3,057",223,120,0,0,8,23rd Street
9:00:00 AM,209,79,52,"2,593",301,126,0,0,8,23rd Street
10:00:00 AM,123,108,97,785,370,340,0,0,8,23rd Street
11:00:00 AM,123,144,126,408,431,388,0,0,8,23rd Street
12:00:00 PM,177,175,155,373,406,375,0,0,8,23rd Street
1:00:00 PM,233,196,179,302,447,411,0,0,8,23rd Street
2:00:00 PM,301,217,192,279,372,369,0,0,8,23rd Street
3:00:00 PM,460,254,243,278,345,321,0,0,8,23rd Street
4:00:00 PM,900,320,299,360,359,274,0,0,8,23rd Street
5:00:00 PM,"2,078",325,355,635,351,257,0,0,8,23rd Street
6:00:00 PM,"1,796",330,341,552,335,247,0,0,8,23rd Street
7:00:00 PM,927,315,257,293,287,166,0,0,8,23rd Street
8:00:00 PM,615,317,246,155,235,122,0,0,8,23rd Street
9:00:00 PM,455,287,233,109,200,107,0,0,8,23rd Street
10:00:00 PM,297,258,155,85,160,85,0,0,8,23rd Street
11:00:00 PM,162,236,81,50,115,45,0,0,8,23rd Street
12:00:00 AM,243,568,603,65,171,185,"1,038",139,1,33rd Street
1:00:00 AM,131,337,367,35,100,108,862,145,1,33rd Street
2:00:00 AM,70,217,240,33,44,68,455,112,1,33rd Street
3:00:00 AM,45,128,169,35,44,55,259,92,1,33rd Street
4:00:00 AM,53,110,120,76,66,55,169,66,1,33rd Street
5:00:00 AM,92,111,96,220,149,115,105,115,1,33rd Street
6:00:00 AM,464,135,95,"1,008",269,181,138,239,1,33rd Street
7:00:00 AM,"1,378",214,145,"2,856",529,335,209,651,1,33rd Street
8:00:00 AM,"2,223",289,216,"6,981",623,381,318,"1,191",1,33rd Street
9:00:00 AM,949,316,204,"5,291",794,421,211,968,1,33rd Street
10:00:00 AM,407,377,284,"1,537",977,845,220,865,1,33rd Street
11:00:00 AM,418,476,408,874,"1,047",939,301,698,1,33rd Street
12:00:00 PM,514,582,483,743,"1,137","1,034",387,848,1,33rd Street
1:00:00 PM,624,655,552,636,"1,141",973,452,803,1,33rd Street
2:00:00 PM,832,829,654,641,"1,038",848,555,758,1,33rd Street
3:00:00 PM,"1,385","1,050",860,666,974,773,841,695,1,33rd Street
4:00:00 PM,"2,471","1,285","1,039",876,"1,052",732,"1,023",602,1,33rd Street
5:00:00 PM,"6,594","1,485","1,198","2,036",993,703,"1,617",623,1,33rd Street
6:00:00 PM,"6,160","1,388","1,177","1,647","1,088",633,"1,572",565,1,33rd Street
7:00:00 PM,"3,152","1,206","1,012",756,804,475,"1,095",392,1,33rd Street
8:00:00 PM,"1,871","1,090",889,336,553,343,906,197,1,33rd Street
9:00:00 PM,"1,341","1,111",772,250,480,304,734,174,1,33rd Street
10:00:00 PM,"1,053",980,665,211,398,234,592,189,1,33rd Street
11:00:00 PM,553,848,370,108,313,124,390,93,1,33rd Street
12:00:00 AM,263,612,603,68,169,181,247,76,2,33rd Street
1:00:00 AM,130,357,371,34,93,103,161,38,2,33rd Street
2:00:00 AM,72,292,261,28,54,63,108,24,2,33rd Street
3:00:00 AM,44,166,169,34,40,55,50,31,2,33rd Street
4:00:00 AM,54,135,136,75,65,60,71,45,2,33rd Street
5:00:00 AM,93,138,105,239,188,110,70,140,2,33rd Street
6:00:00 AM,453,137,105,997,212,139,162,351,2,33rd Street
7:00:00 AM,"1,331",216,153,"2,653",499,300,267,"1,084",2,33rd Street
8:00:00 AM,"2,128",354,230,"6,973",673,337,405,"2,136",2,33rd Street
9:00:00 AM,945,324,229,"5,336",821,486,347,"1,861",2,33rd Street
10:00:00 AM,419,390,318,"1,697",910,784,334,"1,331",2,33rd Street
11:00:00 AM,436,516,404,897,"1,030",750,412,981,2,33rd Street
12:00:00 PM,544,608,464,760,"1,061",922,456,945,2,33rd Street
1:00:00 PM,679,681,536,665,"1,122",828,602,774,2,33rd Street
2:00:00 PM,912,829,672,667,918,821,786,969,2,33rd Street
3:00:00 PM,"1,430","1,087",853,717,974,815,"1,050",597,2,33rd Street
4:00:00 PM,"2,530","1,319","1,107",914,925,799,"1,392",676,2,33rd Street
5:00:00 PM,"6,432","1,551","1,214","2,059",999,700,"2,208",493,2,33rd Street
6:00:00 PM,"5,948","1,507","1,138","1,683",858,701,"2,279",567,2,33rd Street
7:00:00 PM,"3,114","1,390","1,086",805,865,490,"1,490",448,2,33rd Street
8:00:00 PM,"1,938","1,178",874,377,594,323,"1,085",222,2,33rd Street
9:00:00 PM,"1,439","1,025",774,284,456,278,833,203,2,33rd Street
10:00:00 PM,"1,150","1,201",758,225,408,244,612,181,2,33rd Street
11:00:00 PM,631,"1,039",457,115,333,230,373,85,2,33rd Street
12:00:00 AM,310,786,785,72,168,242,0,0,3,33rd Street
1:00:00 AM,160,430,455,40,93,128,0,0,3,33rd Street
2:00:00 AM,85,277,275,27,45,53,0,0,3,33rd Street
3:00:00 AM,52,172,265,33,51,64,0,0,3,33rd Street
4:00:00 AM,62,146,191,78,69,73,0,0,3,33rd Street
5:00:00 AM,94,133,133,209,161,98,0,0,3,33rd Street
6:00:00 AM,450,146,114,966,231,164,0,0,3,33rd Street
7:00:00 AM,"1,313",253,174,"2,672",448,286,0,0,3,33rd Street
8:00:00 AM,"2,089",410,301,"6,632",628,478,0,0,3,33rd Street
9:00:00 AM,950,383,267,"5,126",824,404,0,0,3,33rd Street
10:00:00 AM,431,467,358,"1,709",980,933,0,0,3,33rd Street
11:00:00 AM,448,640,468,"1,006","1,126",952,0,0,3,33rd Street
12:00:00 PM,555,709,533,806,"1,232",954,0,0,3,33rd Street
1:00:00 PM,681,800,643,675,"1,218",928,0,0,3,33rd Street
2:00:00 PM,899,"1,009",747,624,"1,035",858,0,0,3,33rd Street
