Hour,Avg Weekday Entry,Avg Saturday Entry,Avg Sunday Entry,Avg Weekday Exit,Avg Saturday Exit,Avg Sunday Exit,Avg Holiday Entries,Avg Holiday Exits,month,station
1:00:00 PM,332,346,260,342,239,211,374,295,2,Exchange Place
2:00:00 PM,389,323,226,325,264,257,304,326,2,Exchange Place
3:00:00 PM,679,318,222,452,306,241,366,397,2,Exchange Place
4:00:00 PM,"1,726",288,233,748,340,289,490,504,2,Exchange Place
5:00:00 PM,"3,545",288,188,"1,626",384,350,535,523,2,Exchange Place
6:00:00 PM,"2,064",258,146,"1,688",392,345,393,588,2,Exchange Place
7:00:00 PM,707,180,102,996,410,324,178,532,2,Exchange Place
8:00:00 PM,306,128,81,603,301,254,81,389,2,Exchange Place
9:00:00 PM,168,108,75,416,301,242,76,297,2,Exchange Place
10:00:00 PM,99,104,65,313,286,192,75,166,2,Exchange Place
11:00:00 PM,77,75,55,170,208,126,33,117,2,Exchange Place
12:00:00 AM,43,66,68,121,228,162,0,0,3,Exchange Place
1:00:00 AM,20,32,14,57,118,79,0,0,3,Exchange Place
2:00:00 AM,5,7,8,22,34,32,0,0,3,Exchange Place
3:00:00 AM,4,8,10,13,22,22,0,0,3,Exchange Place
4:00:00 AM,14,7,8,33,20,28,0,0,3,Exchange Place
5:00:00 AM,141,26,20,72,32,38,0,0,3,Exchange Place
6:00:00 AM,525,78,43,401,46,37,0,0,3,Exchange Place
7:00:00 AM,"1,358",162,92,"1,428",63,41,0,0,3,Exchange Place
8:00:00 AM,"2,503",233,138,"3,423",98,72,0,0,3,Exchange Place
9:00:00 AM,"1,350",232,207,"2,468",85,85,0,0,3,Exchange Place
10:00:00 AM,487,276,243,585,141,73,0,0,3,Exchange Place
11:00:00 AM,373,309,259,282,170,121,0,0,3,Exchange Place
12:00:00 PM,358,405,272,298,203,159,0,0,3,Exchange Place
1:00:00 PM,344,343,263,323,252,214,0,0,3,Exchange Place
2:00:00 PM,380,289,227,336,264,251,0,0,3,Exchange Place
3:00:00 PM,657,274,212,446,246,248,0,0,3,Exchange Place
4:00:00 PM,"1,714",289,217,773,331,279,0,0,3,Exchange Place
5:00:00 PM,"3,471",254,192,"1,564",372,277,0,0,3,Exchange Place
6:00:00 PM,"1,984",253,135,"1,697",344,285,0,0,3,Exchange Place
7:00:00 PM,737,165,103,"1,037",338,302,0,0,3,Exchange Place
8:00:00 PM,316,120,87,654,276,274,0,0,3,Exchange Place
9:00:00 PM,175,96,83,415,261,229,0,0,3,Exchange Place
10:00:00 PM,112,94,66,318,271,191,0,0,3,Exchange Place
11:00:00 PM,73,82,48,169,201,99,0,0,3,Exchange Place
12:00:00 AM,41,54,40,139,223,183,0,0,4,Exchange Place
1:00:00 AM,20,26,21,63,119,95,0,0,4,Exchange Place
2:00:00 AM,4,5,8,29,50,45,0,0,4,Exchange Place
3:00:00 AM,4,7,6,17,20,17,0,0,4,Exchange Place
4:00:00 AM,17,9,5,37,26,19,0,0,4,Exchange Place
5:00:00 AM,141,26,16,63,30,35,0,0,4,Exchange Place
6:00:00 AM,528,78,60,388,42,33,0,0,4,Exchange Place
7:00:00 AM,"1,432",178,107,"1,408",60,46,0,0,4,Exchange Place
8:00:00 AM,"2,610",277,211,"3,410",119,72,0,0,4,Exchange Place
9:00:00 AM,"1,397",360,266,"2,354",132,79,0,0,4,Exchange Place
10:00:00 AM,568,369,330,658,145,88,0,0,4,Exchange Place
11:00:00 AM,428,424,378,327,175,137,0,0,4,Exchange Place
12:00:00 PM,418,399,338,323,207,163,0,0,4,Exchange Place
1:00:00 PM,386,353,294,338,243,243,0,0,4,Exchange Place
2:00:00 PM,434,334,262,369,285,246,0,0,4,Exchange Place
3:00:00 PM,708,310,245,481,329,300,0,0,4,Exchange Place
4:00:00 PM,"1,787",317,251,836,336,347,0,0,4,Exchange Place
5:00:00 PM,"3,474",300,207,"1,675",437,375,0,0,4,Exchange Place
6:00:00 PM,"1,903",284,199,"1,728",430,399,0,0,4,Exchange Place
7:00:00 PM,717,233,128,"1,081",411,373,0,0,4,Exchange Place
8:00:00 PM,317,171,111,714,382,372,0,0,4,Exchange Place
9:00:00 PM,178,125,98,490,410,323,0,0,4,Exchange Place
10:00:00 PM,111,111,71,362,335,255,0,0,4,Exchange Place
11:00:00 PM,68,80,50,196,260,130,0,0,4,Exchange Place
12:00:00 AM,36,59,50,137,232,140,33,157,5,Exchange Place
1:00:00 AM,20,27,16,59,114,88,27,84,5,Exchange Place
2:00:00 AM,4,5,5,23,54,51,1,20,5,Exchange Place
3:00:00 AM,5,7,8,14,25,15,6,11,5,Exchange Place
4:00:00 AM,16,7,7,35,30,28,6,13,5,Exchange Place
5:00:00 AM,154,37,17,74,20,24,12,24,5,Exchange Place
6:00:00 AM,580,95,73,406,42,28,71,22,5,Exchange Place
7:00:00 AM,"1,503",136,112,"1,504",56,46,115,67,5,Exchange Place
8:00:00 AM,"2,683",250,184,"3,590",109,71,125,88,5,Exchange Place
9:00:00 AM,"1,412",298,235,"2,440",98,95,208,75,5,Exchange Place
10:00:00 AM,518,334,346,583,139,83,212,93,5,Exchange Place
11:00:00 AM,421,398,377,298,158,143,240,134,5,Exchange Place
12:00:00 PM,410,408,344,320,191,188,225,153,5,Exchange Place
1:00:00 PM,397,340,323,358,229,236,262,216,5,Exchange Place
2:00:00 PM,446,297,294,382,261,260,267,178,5,Exchange Place
3:00:00 PM,752,291,254,500,292,300,242,209,5,Exchange Place
4:00:00 PM,"1,898",262,259,839,344,351,255,312,5,Exchange Place
5:00:00 PM,"3,603",252,226,"1,731",348,371,213,307,5,Exchange Place
6:00:00 PM,"1,940",234,211,"1,805",382,379,156,313,5,Exchange Place
7:00:00 PM,698,174,158,"1,092",362,416,133,301,5,Exchange Place
8:00:00 PM,317,141,138,675,372,383,94,228,5,Exchange Place
9:00:00 PM,193,143,112,460,363,357,105,222,5,Exchange Place
10:00:00 PM,112,104,71,375,329,289,75,197,5,Exchange Place
11:00:00 PM,67,78,46,193,249,132,42,117,5,Exchange Place
12:00:00 AM,37,53,67,170,255,217,0,0,6,Exchange Place
1:00:00 AM,20,34,25,74,123,118,0,0,6,Exchange Place
2:00:00 AM,4,10,14,28,53,57,0,0,6,Exchange Place
3:00:00 AM,5,8,7,15,25,30,0,0,6,Exchange Place
4:00:00 AM,14,7,7,35,20,29,0,0,6,Exchange Place
5:00:00 AM,145,27,16,69,24,29,0,0,6,Exchange Place
6:00:00 AM,586,98,64,415,40,31,0,0,6,Exchange Place
7:00:00 AM,"1,489",159,108,"1,604",71,48,0,0,6,Exchange Place
8:00:00 AM,"2,737",221,171,"3,709",111,80,0,0,6,Exchange Place
9:00:00 AM,"1,440",288,237,"2,413",111,102,0,0,6,Exchange Place
10:00:00 AM,532,357,306,574,163,79,0,0,6,Exchange Place
11:00:00 AM,440,422,368,306,182,136,0,0,6,Exchange Place
12:00:00 PM,424,386,324,328,205,157,0,0,6,Exchange Place
1:00:00 PM,416,364,315,365,239,210,0,0,6,Exchange Place
2:00:00 PM,458,313,266,394,269,247,0,0,6,Exchange Place
3:00:00 PM,753,323,247,495,290,274,0,0,6,Exchange Place
4:00:00 PM,"1,958",362,242,823,327,308,0,0,6,Exchange Place
5:00:00 PM,"3,680",347,243,"1,706",418,354,0,0,6,Exchange Place
6:00:00 PM,"1,940",282,184,"1,741",384,384,0,0,6,Exchange Place
7:00:00 PM,718,217,162,"1,052",393,395,0,0,6,Exchange Place
8:00:00 PM,344,184,132,676,403,366,0,0,6,Exchange Place
9:00:00 PM,219,196,140,478,420,318,0,0,6,Exchange Place
10:00:00 PM,135,146,105,395,404,293,0,0,6,Exchange Place
11:00:00 PM,80,109,60,208,316,129,0,0,6,Exchange Place
12:00:00 AM,36,66,71,174,270,217,91,218,7,Exchange Place
1:00:00 AM,20,32,23,76,142,107,26,95,7,Exchange Place
2:00:00 AM,7,12,11,35,50,55,12,31,7,Exchange Place
3:00:00 AM,6,6,7,17,31,26,4,11,7,Exchange Place
4:00:00 AM,15,6,8,31,27,30,2,18,7,Exchange Place
5:00:00 AM,132,27,16,67,27,27,21,17,7,Exchange Place
6:00:00 AM,559,96,56,418,43,27,80,38,7,Exchange Place
7:00:00 AM,"1,463",164,99,"1,695",62,46,150,94,7,Exchange Place
8:00:00 AM,"2,690",219,171,"3,787",124,72,177,106,7,Exchange Place
9:00:00 AM,"1,401",299,289,"2,278",127,100,328,96,7,Exchange Place
10:00:00 AM,535,372,315,589,151,71,239,159,7,Exchange Place
11:00:00 AM,432,431,399,299,181,153,303,173,7,Exchange Place
12:00:00 PM,426,452,381,307,217,194,285,314,7,Exchange Place
1:00:00 PM,404,375,326,343,245,237,284,372,7,Exchange Place
2:00:00 PM,446,373,304,380,264,271,297,431,7,Exchange Place
3:00:00 PM,743,331,247,500,325,286,332,641,7,Exchange Place
4:00:00 PM,"1,833",311,261,837,390,266,373,670,7,Exchange Place
5:00:00 PM,"3,523",287,239,"1,712",422,394,403,958,7,Exchange Place
6:00:00 PM,"2,106",307,216,"1,815",416,399,374,"1,405",7,Exchange Place
7:00:00 PM,780,208,181,"1,087",461,435,315,"1,599",7,Exchange Place
8:00:00 PM,368,182,152,685,414,373,310,"1,851",7,Exchange Place
9:00:00 PM,194,186,153,487,463,432,"1,277","1,298",7,Exchange Place
10:00:00 PM,125,145,103,398,438,321,"3,334",349,7,Exchange Place
11:00:00 PM,79,110,59,202,290,154,446,314,7,Exchange Place
12:00:00 AM,33,57,43,153,265,188,0,0,8,Exchange Place
1:00:00 AM,19,32,46,68,115,109,0,0,8,Exchange Place
2:00:00 AM,6,6,8,29,50,55,0,0,8,Exchange Place
3:00:00 AM,7,9,12,15,33,32,0,0,8,Exchange Place
4:00:00 AM,14,8,5,32,27,29,0,0,8,Exchange Place
5:00:00 AM,137,25,17,65,25,19,0,0,8,Exchange Place
6:00:00 AM,536,90,47,413,40,26,0,0,8,Exchange Place
7:00:00 AM,"1,430",149,93,"1,528",70,56,0,0,8,Exchange Place
8:00:00 AM,"2,754",216,174,"3,549",106,79,0,0,8,Exchange Place
9:00:00 AM,"1,429",308,247,"2,196",124,99,0,0,8,Exchange Place
10:00:00 AM,525,356,306,523,153,74,0,0,8,Exchange Place
11:00:00 AM,435,448,371,289,183,127,0,0,8,Exchange Place
12:00:00 PM,411,433,368,300,198,178,0,0,8,Exchange Place
1:00:00 PM,377,378,320,333,257,214,0,0,8,Exchange Place
2:00:00 PM,393,359,280,369,279,245,0,0,8,Exchange Place
3:00:00 PM,691,310,271,483,314,276,0,0,8,Exchange Place
4:00:00 PM,"1,778",317,241,812,355,302,0,0,8,Exchange Place
5:00:00 PM,"3,358",335,241,"1,760",400,371,0,0,8,Exchange Place
6:00:00 PM,"1,846",310,214,"1,826",412,396,0,0,8,Exchange Place
7:00:00 PM,712,240,170,"1,102",449,414,0,0,8,Exchange Place
8:00:00 PM,337,218,152,689,457,382,0,0,8,Exchange Place
9:00:00 PM,175,176,134,454,478,360,0,0,8,Exchange Place
10:00:00 PM,122,139,95,352,373,278,0,0,8,Exchange Place
11:00:00 PM,65,105,50,208,310,126,0,0,8,Exchange Place
12:00:00 AM,33,63,53,157,257,187,27,258,9,Exchange Place
1:00:00 AM,18,31,24,71,129,99,19,142,9,Exchange Place
2:00:00 AM,6,9,9,31,55,54,7,57,9,Exchange Place
3:00:00 AM,7,6,7,18,32,21,3,16,9,Exchange Place
4:00:00 AM,18,11,10,27,26,24,10,17,9,Exchange Place
5:00:00 AM,148,23,20,66,28,20,15,24,9,Exchange Place
6:00:00 AM,582,81,57,410,32,27,66,51,9,Exchange Place
7:00:00 AM,"1,551",161,101,"1,458",69,53,137,103,9,Exchange Place
8:00:00 AM,"2,877",222,156,"3,301",125,77,180,107,9,Exchange Place
9:00:00 AM,"1,519",315,231,"2,167",117,94,272,102,9,Exchange Place
10:00:00 AM,566,374,303,521,156,75,363,169,9,Exchange Place
11:00:00 AM,453,425,319,298,183,145,398,148,9,Exchange Place
12:00:00 PM,436,414,356,304,210,153,401,211,9,Exchange Place
1:00:00 PM,398,374,284,346,237,192,528,252,9,Exchange Place
2:00:00 PM,456,348,275,389,265,228,384,279,9,Exchange Place
3:00:00 PM,740,343,265,510,321,262,343,346,9,Exchange Place
4:00:00 PM,"1,826",310,248,862,396,298,287,407,9,Exchange Place
5:00:00 PM,"3,366",342,237,"1,775",460,322,250,489,9,Exchange Place
6:00:00 PM,"1,817",321,194,"1,825",486,374,226,519,9,Exchange Place
7:00:00 PM,719,282,171,"1,171",470,377,191,542,9,Exchange Place
8:00:00 PM,337,211,136,702,466,355,173,578,9,Exchange Place
9:00:00 PM,179,198,131,481,435,329,112,427,9,Exchange Place
10:00:00 PM,119,132,84,347,337,266,113,264,9,Exchange Place
11:00:00 PM,62,108,45,212,292,128,57,152,9,Exchange Place
12:00:00 AM,29,43,43,138,237,195,15,170,10,Exchange Place
1:00:00 AM,17,33,25,67,132,101,16,37,10,Exchange Place
2:00:00 AM,3,11,12,25,82,69,3,28,10,Exchange Place
3:00:00 AM,7,9,13,13,29,25,7,10,10,Exchange Place
4:00:00 AM,19,11,12,25,29,42,16,13,10,Exchange Place
5:00:00 AM,162,34,19,65,34,21,97,45,10,Exchange Place
6:00:00 AM,563,85,58,421,39,29,306,290,10,Exchange Place
7:00:00 AM,"1,543",172,89,"1,466",67,46,"1,031",996,10,Exchange Place
8:00:00 AM,"2,938",264,169,"3,286",123,77,"2,044","2,204",10,Exchange Place
9:00:00 AM,"1,622",365,211,"2,283",141,104,"1,119","1,432",10,Exchange Place
10:00:00 AM,601,408,293,541,131,79,407,338,10,Exchange Place
11:00:00 AM,470,432,336,287,162,137,347,223,10,Exchange Place
12:00:00 PM,424,443,313,300,200,160,385,229,10,Exchange Place
1:00:00 PM,377,366,270,318,239,195,300,247,10,Exchange Place
2:00:00 PM,417,330,264,365,233,234,321,276,10,Exchange Place
3:00:00 PM,704,340,229,511,333,269,538,401,10,Exchange Place
4:00:00 PM,"1,812",330,234,878,368,276,"1,138",628,10,Exchange Place
5:00:00 PM,"3,426",339,219,"1,841",429,346,"2,244","1,292",10,Exchange Place
6:00:00 PM,"1,870",295,214,"1,976",495,357,"1,153","1,580",10,Exchange Place
7:00:00 PM,697,228,155,"1,190",456,362,423,916,10,Exchange Place
8:00:00 PM,295,174,111,734,439,328,160,485,10,Exchange Place
9:00:00 PM,162,149,91,491,392,271,123,286,10,Exchange Place
10:00:00 PM,110,135,79,365,328,205,83,213,10,Exchange Place
11:00:00 PM,60,93,40,197,299,104,43,122,10,Exchange Place
12:00:00 AM,29,42,30,136,216,197,24,153,11,Exchange Place
1:00:00 AM,17,25,18,64,91,104,19,65,11,Exchange Place
2:00:00 AM,4,8,11,26,53,47,6,33,11,Exchange Place
3:00:00 AM,8,9,8,19,23,15,10,13,11,Exchange Place
4:00:00 AM,19,8,12,28,31,26,10,28,11,Exchange Place
5:00:00 AM,158,22,21,63,19,20,67,36,11,Exchange Place
6:00:00 AM,580,75,57,416,35,27,271,177,11,Exchange Place
7:00:00 AM,"1,535",154,94,"1,458",64,47,606,549,11,Exchange Place
8:00:00 AM,"2,894",244,163,"3,329",109,74,"1,089","1,191",11,Exchange Place
9:00:00 AM,"1,557",338,247,"2,263",104,98,669,843,11,Exchange Place
10:00:00 AM,544,374,278,523,112,74,404,236,11,Exchange Place
11:00:00 AM,418,437,344,274,167,142,381,205,11,Exchange Place
12:00:00 PM,413,422,307,284,191,128,398,228,11,Exchange Place
1:00:00 PM,392,380,282,309,224,199,435,311,11,Exchange Place
2:00:00 PM,441,344,260,371,238,218,454,343,11,Exchange Place
3:00:00 PM,735,307,234,506,266,265,505,416,11,Exchange Place
4:00:00 PM,"1,858",292,240,868,354,319,883,553,11,Exchange Place
5:00:00 PM,"3,401",329,209,"1,809",392,389,"1,209",857,11,Exchange Place
6:00:00 PM,"1,795",260,151,"1,886",401,359,645,756,11,Exchange Place
7:00:00 PM,664,185,106,"1,123",390,296,270,506,11,Exchange Place
8:00:00 PM,294,138,80,707,331,284,187,395,11,Exchange Place
9:00:00 PM,155,114,83,468,345,222,110,322,11,Exchange Place
10:00:00 PM,103,96,59,338,307,179,118,300,11,Exchange Place
11:00:00 PM,62,74,36,186,230,93,63,150,11,Exchange Place
12:00:00 AM,29,45,41,164,303,191,16,118,12,Exchange Place
1:00:00 AM,21,32,15,70,145,116,23,89,12,Exchange Place
2:00:00 AM,6,8,7,28,55,54,2,32,12,Exchange Place
3:00:00 AM,7,9,6,18,25,25,4,13,12,Exchange Place
4:00:00 AM,15,10,9,24,22,23,4,9,12,Exchange Place
5:00:00 AM,136,25,16,57,25,20,14,12,12,Exchange Place
6:00:00 AM,481,78,42,363,31,20,45,11,12,Exchange Place
7:00:00 AM,"1,257",131,92,"1,198",62,40,42,47,12,Exchange Place
8:00:00 AM,"2,436",257,165,"2,778",102,59,86,47,12,Exchange Place
9:00:00 AM,"1,450",342,261,"1,955",98,89,190,46,12,Exchange Place
10:00:00 AM,603,442,351,519,137,76,303,65,12,Exchange Place
11:00:00 AM,508,470,415,287,153,130,361,160,12,Exchange Place
12:00:00 PM,494,448,381,291,161,152,325,136,12,Exchange Place
1:00:00 PM,449,378,331,320,203,193,292,166,12,Exchange Place
2:00:00 PM,500,374,280,378,217,237,228,164,12,Exchange Place
3:00:00 PM,734,348,268,541,286,264,285,235,12,Exchange Place
4:00:00 PM,"1,660",328,264,828,354,331,266,285,12,Exchange Place
5:00:00 PM,"2,828",331,252,"1,607",415,420,213,351,12,Exchange Place
6:00:00 PM,"1,501",272,186,"1,612",425,441,174,329,12,Exchange Place
7:00:00 PM,603,183,146,"1,000",394,353,108,314,12,Exchange Place
8:00:00 PM,296,135,126,705,416,328,81,308,12,Exchange Place
9:00:00 PM,170,97,101,488,387,299,79,251,12,Exchange Place
10:00:00 PM,109,85,69,405,327,235,68,198,12,Exchange Place
11:00:00 PM,66,81,43,216,279,134,37,120,12,Exchange Place
12:00:00 AM,23,76,73,63,194,257,32,129,1,Newport
1:00:00 AM,9,22,44,54,146,320,23,122,1,Newport
2:00:00 AM,4,11,18,23,99,175,4,67,1,Newport
3:00:00 AM,7,6,16,15,37,165,4,19,1,Newport
4:00:00 AM,15,10,10,15,39,74,14,14,1,Newport
5:00:00 AM,57,20,15,42,35,69,25,23,1,Newport
6:00:00 AM,379,43,39,303,55,53,89,69,1,Newport
7:00:00 AM,"1,311",93,73,"1,206",56,42,231,113,1,Newport
8:00:00 AM,"3,459",207,139,"2,797",110,53,609,204,1,Newport
9:00:00 AM,"2,066",322,236,"1,846",134,93,521,230,1,Newport
10:00:00 AM,699,425,399,478,182,163,466,218,1,Newport
11:00:00 AM,550,582,511,311,262,223,538,268,1,Newport
12:00:00 PM,488,620,544,333,342,305,568,365,1,Newport
1:00:00 PM,467,553,548,377,375,372,529,402,1,Newport
2:00:00 PM,481,538,491,436,490,417,488,480,1,Newport
3:00:00 PM,635,495,465,552,512,525,473,566,1,Newport
4:00:00 PM,"1,432",476,454,779,542,545,515,606,1,Newport
5:00:00 PM,"3,085",509,454,"1,915",612,573,554,725,1,Newport
6:00:00 PM,"1,766",465,432,"2,626",638,571,491,877,1,Newport
7:00:00 PM,692,383,275,"1,819",485,519,301,657,1,Newport
8:00:00 PM,327,280,172,"1,153",479,477,199,537,1,Newport
9:00:00 PM,233,250,124,920,421,431,166,472,1,Newport
10:00:00 PM,150,195,82,635,410,367,112,331,1,Newport
11:00:00 PM,66,114,57,277,328,282,51,264,1,Newport
12:00:00 AM,24,52,76,99,236,275,41,211,2,Newport
1:00:00 AM,8,23,25,72,165,168,15,131,2,Newport
2:00:00 AM,4,9,17,27,97,104,4,66,2,Newport
3:00:00 AM,7,7,11,18,44,96,6,31,2,Newport
4:00:00 AM,15,7,6,17,56,68,6,31,2,Newport
5:00:00 AM,58,18,15,43,36,40,25,40,2,Newport
6:00:00 AM,380,50,35,283,42,32,112,64,2,Newport
7:00:00 AM,"1,349",124,75,"1,189",43,41,323,99,2,Newport
8:00:00 AM,"3,565",280,183,"2,759",102,50,830,297,2,Newport
9:00:00 AM,"2,161",422,293,"1,771",165,109,756,288,2,Newport
10:00:00 AM,788,539,420,471,219,170,601,243,2,Newport
11:00:00 AM,625,696,577,331,315,224,658,270,2,Newport
12:00:00 PM,555,730,583,372,381,290,529,389,2,Newport
1:00:00 PM,526,699,563,406,435,359,647,437,2,Newport
2:00:00 PM,520,669,505,466,500,394,513,544,2,Newport
3:00:00 PM,658,647,444,604,555,444,540,589,2,Newport
4:00:00 PM,"1,429",632,415,786,657,478,585,682,2,Newport
5:00:00 PM,"3,050",657,466,"1,870",728,528,591,779,2,Newport
6:00:00 PM,"1,822",607,440,"2,596",730,555,541,960,2,Newport
7:00:00 PM,722,477,277,"1,958",682,456,356,811,2,Newport
8:00:00 PM,354,349,153,"1,267",627,453,184,643,2,Newport
9:00:00 PM,245,309,113,"1,179",558,354,213,491,2,Newport
10:00:00 PM,157,214,101,769,503,382,143,422,2,Newport
11:00:00 PM,74,134,65,342,455,267,49,250,2,Newport
12:00:00 AM,25,58,67,99,239,250,0,0,3,Newport
1:00:00 AM,12,28,33,72,169,171,0,0,3,Newport
2:00:00 AM,5,12,8,32,98,67,0,0,3,Newport
3:00:00 AM,7,6,14,13,56,59,0,0,3,Newport
4:00:00 AM,13,8,10,22,53,53,0,0,3,Newport
5:00:00 AM,57,18,22,43,36,51,0,0,3,Newport
6:00:00 AM,363,61,45,276,50,38,0,0,3,Newport
7:00:00 AM,"1,288",124,84,"1,166",77,35,0,0,3,Newport
8:00:00 AM,"3,488",286,152,"2,629",126,51,0,0,3,Newport
9:00:00 AM,"2,181",420,266,"1,790",158,113,0,0,3,Newport
10:00:00 AM,784,484,416,490,216,153,0,0,3,Newport
11:00:00 AM,607,635,545,330,310,232,0,0,3,Newport
12:00:00 PM,552,670,560,367,363,310,0,0,3,Newport
1:00:00 PM,515,633,543,392,406,331,0,0,3,Newport
2:00:00 PM,512,564,500,428,507,413,0,0,3,Newport
3:00:00 PM,655,504,430,562,585,443,0,0,3,Newport
4:00:00 PM,"1,416",560,411,756,580,495,0,0,3,Newport
5:00:00 PM,"3,005",597,411,"1,778",663,493,0,0,3,Newport
6:00:00 PM,"1,812",547,419,"2,505",672,460,0,0,3,Newport
7:00:00 PM,762,445,275,"1,940",604,522,0,0,3,Newport
8:00:00 PM,367,336,178,"1,271",581,479,0,0,3,Newport
9:00:00 PM,254,277,111,"1,126",503,409,0,0,3,Newport
10:00:00 PM,159,210,84,759,465,379,0,0,3,Newport
11:00:00 PM,74,90,32,378,373,231,0,0,3,Newport
12:00:00 AM,27,61,72,121,275,367,0,0,4,Newport
1:00:00 AM,13,23,30,94,175,209,0,0,4,Newport
2:00:00 AM,4,8,7,38,111,107,0,0,4,Newport
3:00:00 AM,5,7,9,18,43,74,0,0,4,Newport
4:00:00 AM,15,8,6,24,57,61,0,0,4,Newport
5:00:00 AM,58,19,14,47,46,49,0,0,4,Newport
6:00:00 AM,379,59,50,301,55,32,0,0,4,Newport
7:00:00 AM,"1,347",156,102,"1,242",60,40,0,0,4,Newport
8:00:00 AM,"3,556",300,210,"2,720",114,59,0,0,4,Newport
9:00:00 AM,"2,251",505,404,"1,838",164,115,0,0,4,Newport
10:00:00 AM,895,676,590,526,238,158,0,0,4,Newport
11:00:00 AM,714,833,710,373,326,255,0,0,4,Newport
12:00:00 PM,628,826,677,413,412,305,0,0,4,Newport
1:00:00 PM,589,740,639,446,454,343,0,0,4,Newport
2:00:00 PM,594,679,558,514,539,408,0,0,4,Newport
3:00:00 PM,717,603,490,654,641,508,0,0,4,Newport
4:00:00 PM,"1,516",591,449,897,702,525,0,0,4,Newport
5:00:00 PM,"3,110",632,447,"1,945",791,624,0,0,4,Newport
6:00:00 PM,"1,797",625,440,"2,657",778,549,0,0,4,Newport
7:00:00 PM,742,480,279,"2,044",752,660,0,0,4,Newport
8:00:00 PM,383,393,191,"1,394",735,638,0,0,4,Newport
9:00:00 PM,265,357,126,"1,236",759,618,0,0,4,Newport
10:00:00 PM,161,218,86,852,643,455,0,0,4,Newport
11:00:00 PM,74,122,47,425,560,283,0,0,4,Newport
12:00:00 AM,27,60,62,126,255,293,32,206,5,Newport
1:00:00 AM,16,27,27,94,172,171,17,172,5,Newport
2:00:00 AM,5,8,8,36,128,81,3,77,5,Newport
3:00:00 AM,6,6,7,15,43,53,5,15,5,Newport
4:00:00 AM,15,13,10,26,66,57,14,28,5,Newport
5:00:00 AM,62,29,16,42,31,35,21,35,5,Newport
6:00:00 AM,413,67,50,297,49,33,58,39,5,Newport
7:00:00 AM,"1,420",140,125,"1,271",92,41,82,51,5,Newport
8:00:00 AM,"3,432",259,234,"2,846",130,77,141,81,5,Newport
9:00:00 AM,"2,142",438,372,"1,875",172,118,214,121,5,Newport
10:00:00 AM,862,623,577,515,237,185,326,140,5,Newport
11:00:00 AM,669,702,683,370,326,267,377,243,5,Newport
12:00:00 PM,609,758,687,387,376,365,399,319,5,Newport
1:00:00 PM,571,663,628,441,462,408,490,363,5,Newport
2:00:00 PM,566,576,531,537,574,478,460,425,5,Newport
3:00:00 PM,753,566,482,644,534,553,436,458,5,Newport
4:00:00 PM,"1,574",548,462,883,623,615,425,509,5,Newport
5:00:00 PM,"3,194",540,467,"1,933",641,604,446,489,5,Newport
6:00:00 PM,"1,849",550,493,"2,692",651,615,427,524,5,Newport
7:00:00 PM,761,460,339,"1,949",691,645,304,548,5,Newport
8:00:00 PM,391,329,243,"1,291",641,607,242,484,5,Newport
9:00:00 PM,295,320,157,"1,130",673,612,236,424,5,Newport
10:00:00 PM,182,211,100,819,597,463,133,435,5,Newport
11:00:00 PM,79,96,47,431,496,334,54,226,5,Newport
12:00:00 AM,31,62,71,131,266,394,0,0,6,Newport
1:00:00 AM,14,28,30,100,178,218,0,0,6,Newport
2:00:00 AM,4,9,12,34,125,106,0,0,6,Newport
3:00:00 AM,4,7,7,13,43,73,0,0,6,Newport
4:00:00 AM,12,9,7,19,74,64,0,0,6,Newport
5:00:00 AM,67,25,15,42,41,38,0,0,6,Newport
6:00:00 AM,422,80,48,301,46,42,0,0,6,Newport
7:00:00 AM,"1,469",161,101,"1,424",66,39,0,0,6,Newport
8:00:00 AM,"3,605",271,198,"3,014",141,79,0,0,6,Newport
9:00:00 AM,"2,138",428,333,"1,913",173,116,0,0,6,Newport
10:00:00 AM,798,580,553,510,252,178,0,0,6,Newport
11:00:00 AM,615,768,730,383,321,249,0,0,6,Newport
12:00:00 PM,574,693,651,388,375,301,0,0,6,Newport
1:00:00 PM,544,671,593,481,432,355,0,0,6,Newport
2:00:00 PM,545,636,540,544,509,489,0,0,6,Newport
3:00:00 PM,736,609,473,644,587,575,0,0,6,Newport
4:00:00 PM,"1,619",585,439,908,659,633,0,0,6,Newport
5:00:00 PM,"3,336",638,467,"2,021",685,566,0,0,6,Newport
6:00:00 PM,"1,891",610,470,"2,730",756,629,0,0,6,Newport
7:00:00 PM,807,535,318,"1,958",688,608,0,0,6,Newport
8:00:00 PM,429,413,220,"1,287",676,577,0,0,6,Newport
9:00:00 PM,308,365,157,"1,070",723,542,0,0,6,Newport
10:00:00 PM,193,276,111,816,669,451,0,0,6,Newport
11:00:00 PM,80,146,51,437,539,317,0,0,6,Newport
12:00:00 AM,29,58,74,129,304,386,38,216,7,Newport
1:00:00 AM,12,28,25,102,173,206,24,172,7,Newport
2:00:00 AM,5,11,15,36,109,84,12,94,7,Newport
3:00:00 AM,4,7,7,14,59,70,2,42,7,Newport
4:00:00 AM,11,8,6,22,57,69,6,40,7,Newport
5:00:00 AM,62,24,16,43,39,48,19,38,7,Newport
6:00:00 AM,396,74,40,328,47,37,60,46,7,Newport
